title,price,description,link,Image,categorie
SVR XERIAL PEEL,59.000 TND TTC,"Xérial Peel, le masque chaussettes exfoliant pour un effet peau neuve. Elimine rapidement les peaux mortes.",https://anais.tn/produit/svr-xerial-peel/,https://anais.tn/wp-content/uploads/2020/04/peel-1.jpg,Corps
TOPICREM DA BAUME EMOLLIENT 200ML,41.190 TND TTC,"Hypoallergénique, sans parfum, le DA Baume émollient a été spécialement formulé pour répondre aux besoins des peaux sensibles très sèches et atopiques du nourrisson, de l’enfant et de l’adulte. Sa formule haute tolérance sans parfum contient de l’huile de ricin, riche en Oméga 3 et 6, aux vertus relipidantes, et en allantoïne, aux vertus apaisantes.La peau retrouve son confort, les démangeaisons s’arrêtent.",https://anais.tn/produit/topicrem-da-baume-emollient-200ml/,https://anais.tn/wp-content/uploads/2020/10/topicrem-da-baume-emollient-200ml-f1200-f1200-min.png,Corps
TOPICREM GEL INTIME 200ML,13.790 TND TTC,"Le gel douceur toilette intime est spécialement formulé pour l’hygiène quotidienne des muqueuses et peaux sensibles.Sa base lavante ultra-douce est enrichie en extrait de lys blanc adoucissant et hydratant et de bisabolol apaisant.Naturellement présent dans la zone intime, l’acide lactique maintient le pH physiologique pour éviter le développement des bactéries.",https://anais.tn/produit/topicrem-gel-intime-200ml/,https://anais.tn/wp-content/uploads/2021/01/gel_intime_1000x1000-compressed.jpg,Corps
TOPICREM GEL NETTOYANT DOUCEUR CORPS ET CHEVEUX 200ML,22.950 TND TTC,"Le gel nettoyant douceur a été spécialement formulé pour la toilette des peaux sensibles et sèches de toute la famille. Sa base lavante sans savon nettoie en douceur le visage, le corps et le cheveux.",https://anais.tn/produit/topicrem-gel-nettoyant-douceur-corps-et-cheveux-200ml/,https://anais.tn/wp-content/uploads/2020/10/3700281702408-gel-nettoyant-topicrem-corps-cheveux-x-200-ml-min.jpg,Corps
TOPICREM GEL NETTOYANT DOUCEUR CORPS ET CHEVEUX 500ML,38.000 TND TTC,"Le gel nettoyant douceur a été spécialement formulé pour la toilette des peaux sensibles et sèches de toute la famille. Sa base lavante sans savon nettoie en douceur le visage, le corps et le cheveux.",https://anais.tn/produit/topicrem-gel-nettoyant-douceur-corps-et-cheveux-500ml/,https://anais.tn/wp-content/uploads/2020/10/3401546206852-gel-nettoyant-douceur-corps-cheveux-500-ml-2x-min.jpg,Corps
TOPICREM MELA LAIT ECLAIRCISSANT 200ML,87.800 TND TTC,"Favorise l’éclaircissement du teint, unifie et prévient l’apparition des taches brunes dues au soleil. Hydratation intense 24h. Formule épurée : 30 ingrédients. Testé sous contrôle dermatologique. ",https://anais.tn/produit/topicrem-mela-lait-eclaircissant-200ml/,https://anais.tn/wp-content/uploads/2021/01/topicrem-mela-lait-eclaircissant-ultra-hydratant-200ml-compressed.jpg,Corps
TOPICREM SOS CREME REPARATRICE PIEDS 75ML,18.590 TND TTC,"SOS CREME REPARATRICE PIEDS nourrit intensément les pieds secs et abîmés et répare les talons (fissures, crevasses).",https://anais.tn/produit/topicrem-sos-creme-reparatrice-pieds-75ml/,https://anais.tn/wp-content/uploads/2020/10/topicrem-sos-creme-reparatrice-pieds-75ml-f1200-f1200-min.png,Corps
TOPICREM ULTRA-HYDRATANT LAIT DE CORPS 200ML,29.650 TND TTC,Plongez votre corps dans l’hydratation absolue ! Votre peau est sèche et déshydratée et vous ressentez des sensations de tiraillement ? Topicrem Ultra Hydratant Corps répondra à toutes vos attentes.,https://anais.tn/produit/topicrem-ultra-hydratant-lait-de-corps-200ml/,https://anais.tn/wp-content/uploads/2020/10/topicrem-lait-corps-ultra-hydratant-200ml-f1200-f1200-min.png,Corps
TOPICREM ULTRA-HYDRATANTE CREME MAINS 50ML,15.290 TND TTC,"L’Ultra-Hydratante Crème Mains procure une hydratation immédiate, nourrit efficacement et protège les mains très sèches et abîmées. Formule développée pour les enfants. Testé sous contrôle dermatologique. Pénétration rapide, non collante, texture légère et fine, parfum agréable. Appliquer en massant doucement aussi souvent que nécessaire.",https://anais.tn/produit/topicrem-ultra-hydratante-creme-mains-50ml/,https://anais.tn/wp-content/uploads/2020/10/topicrem-creme-mains-ultra-hydratante-peaux-tres-seches-et-abimees-75ml-min.jpg,Corps
ULTRASUN AFTER SUN100 ML,57.900 TND TTC,Gel après-soleil rafraîssant et hydratant pour les peaux très sensibles et un bronzage prolongé pour un bronzage longue durée sans huiles minérales sans émulsifiants sans conservateurs.,https://anais.tn/produit/ultrasun-after-sun-100-ml/,https://anais.tn/wp-content/uploads/2020/05/after-sun.jpg,Corps
"ULTRASUN BABY SPF50, 50 ML",43.950 TND TTC,"Emulsion solaire protection UVA et UVB (SPF 50) à absorption rapide, non gras et non collant presque invisible, avec InfraGuard pour une protection contre les infrarouges et Lipex PreActTM (aide à prévenir le vieillissement prématuré de la peau) .idéal pour les bébés et les peaux hypersensibles. ",https://anais.tn/produit/ultrasun-baby-spf50-50-ml/,https://anais.tn/wp-content/uploads/2020/05/baby.jpg,Corps
"ULTRASUN EXTREME SPF50+, 75 ML",56.150 TND TTC,"Gel solaire protection UVA et UVB (SPF 50+) transparent à absorption rapide, non gras et non collant, avec GSP-T pour une protection contre les infrarouges, technologie lamellaire. Idéal en cas d’exposition extrême au soleil et de peau très sensible .",https://anais.tn/produit/ultrasun-extreme-spf50-75-ml/,https://anais.tn/wp-content/uploads/2020/05/g4bxiymvlinc85p2wej4.jpg,Corps
ULTRASUN FACE FOUNDATION PLUS 01 IVORY SPF50+,50.900 TND TTC,"Formulation avancée combinant une protection lamellaire à large spectre SPF 50 avec GSP-T pour une protection contre les infrarouges et ectoïne. Rétablit un niveau d’hydratation optimal, réduit l’apparence de vieillissement liée au soleil (rides, ridules, pores élargis) et donne à la peau un rayonnement naturellement chaud. Donne une texture à absorption incroyablement rapide, légère et non grasse. Idéale pour les peaux très sensibles (protection solaire et soin teinté et hydratant du visage, du cou et du décolleté",https://anais.tn/produit/ultrasun-face-foundation-plus-01-ivory-spf50/,https://anais.tn/wp-content/uploads/2020/05/teinté-ivory.jpg,Corps
ULTRASUN FACE FOUNDATION PLUS 02 HONEY SPF 50+,50.900 TND TTC,"Formulation avancée combinant une protection lamellaire à large spectre SPF 50 avec GSP-T pour une protection contre les infrarouges et ectoïne. Rétablit un niveau d’hydratation optimal, réduit l’apparence de vieillissement liée au soleil (rides, ridules, pores élargis) et donne à la peau un rayonnement naturellement chaud. Donne une texture à absorption incroyablement rapide, légère et non grasse. Idéale pour les peaux très sensibles (protection solaire et soin teinté et hydratant du visage, du cou et du décolleté.",https://anais.tn/produit/ultrasun-face-fondation-plus-02-spf-50/,https://anais.tn/wp-content/uploads/2020/05/s-l640.jpg,Corps
ULTRASUN KIDS SPF50+ 50ML,43.750 TND TTC,"Gel solaire protection UVA et UVB (SPF 50+) à absorption rapide, non gras et non collant, avec GSP-T pour une protection contre les infrarouges, technologie lamellaire et Celligent® (aide à protéger l’ADN contre le vieillissement de la peau dû aux UV) . idéal pour les enfants à partir de 3 ans. Avec anti-oxydant et Celligent® Résistant à l’eau ",https://anais.tn/produit/ultrasun-kids-spf50-50ml/,https://anais.tn/wp-content/uploads/2020/05/kids.jpg,Corps
URIAEG DÉPIDERM CRÈME MAINS ANTI-TACHES SPF15,29.800 TND TTC,"Crème mains anti-taches Soins peaux irritées.Cette crème nourrissante et protectrice SPF 15 corrige les taches brunes tout en prévenant leur apparition. Dotée d’une texture légère et soyeuse, elle laisse un fini velouté. Souples et douces, les mains retrouvent leur uniformité. Corrige les taches Dotée du complexe Cx, une solution ultra concentrée à 20% d’actifs anti-taches, apaisants et anti-oxydants, [Extrait de pois et de sucrose, Vitamine C, Eau Thermale d’Uriage, Enoxolone], elle corrige les taches brunes et homogénéise la pigmentation des mains. Prévient les taches Grâce à son système de filtres UV SPF15, cette crème prévient l’apparition des taches sur les mains au quotidien. Nourrit : Enrichie en Beurre de Karité, cette formule très nourrissante apporte un confort durable aux mains.",https://anais.tn/produit/uriaeg-depiderm-creme-mains-anti-taches-spf15/,https://anais.tn/wp-content/uploads/2020/05/CREME-MAINS.jpg,Corps
URIAGE BÉBÉ – 1ER COLD CREAM,21.300 TND 17.778 TND TTC,"Crème ultra-nourrissante Soins peaux très sèches.De texture onctueuse et non grasse, la Cold cream d’Uriage constitue le soin protecteur visage et corps idéal au quotidien. La peau est protégée des agressions extérieures (vent, froid, eau calcaire…). Nourrit : Enrichi à la cire d’abeille, ce soin est ultra-nourrissant et adoucissant.Protège : Il bénéficie de toute la richesse en oligo-éléments et minéraux de l’Eau Thermale d’Uriage apaisante et protectrice.",https://anais.tn/produit/uriage-bebe-1er-cold-cream/,https://anais.tn/wp-content/uploads/2020/05/clod-cream.jpg,Corps
URIAGE BÉBÉ – 1ER SOIN CROÛTES DE LAIT,17.780 TND 14.800 TND TTC,"Crème régulatrice et apaisante Tous types de peaux. Le 1er Soin croûtes de lait élimine en douceur les croûtes de lait, apaise les irritations du cuir chevelu et régule la flore cutanée. Élimine les croûtes de lait L’association du complexe breveté TLR2 anti-irritant et d’un actif assainissant avec l’Eau Thermale d’Uriage permet l’élimination rapide des croûtes de lait en assainissant et purifiant le cuir chevelu. Apaise : Enrichi en Eau Thermale d’Uriage et en actifs apaisants, la crème calme les sensations d’inconfort. ",https://anais.tn/produit/uriage-bebe-1er-soin-croutes-de-lait/,https://anais.tn/wp-content/uploads/2020/05/croute-de-lait.jpg,Corps
URIAGE BÉBÉ – 1ÈRE CRÈME LAVANTE 500ml,35.900 TND TTC,"Surgras moussant sans savonTous types de peaux.À base d’Eau Thermale d’Uriage, cette crème lavante onctueuse et agréablement parfumée, nettoie en douceur et préserve le film hydrolipidique pour une peau douce et souple. Nettoie : Sa base lavante sans savon à pH physiologique élimine les impuretés en douceur. Nourrit et adoucit : Avec 1/3 de lait nourrissant, la crème préserve le film hydrolipidique, respecte l’équilibre cutané et ne dessèche pas la peau.",https://anais.tn/produit/uriage-bebe-1ere-creme-lavante-500ml/,https://anais.tn/wp-content/uploads/2020/05/creme-lavante-500ml.jpg,Corps
URIAGE BÉBÉ – 1ÈRE EAU NETTOYANTE 500ml,33.200 TND TTC,"Tous types de peaux. À base d’Eau Thermale d’Uriage et enrichie en actifs hydratants et adoucissants, la 1ère Eau Nettoyante laisse la peau propre, douce et délicatement parfumée. Nettoie : Sa base nettoyante ultra-douce permet d’éliminer en douceur les impuretés et les salissures, sans rinçage. Apaise et adoucit : L’Eau Thermale d’Uriage associée à l’aloe vera, apaisent la peau sensible de bébé. Après application, la peau est douce.d’Eau Thermale d’Uriage pour une action apaisante et hydratante.",https://anais.tn/produit/uriage-bebe-1ere-eau-nettoyante-500ml/,https://anais.tn/wp-content/uploads/2020/05/eau-nettoyante.jpg,Corps
URIAGE EAU THERMALE – CRÈME D’EAU,30.400 TND TTC," Crème hydratante et protectriceTous types de peaux. À la fois nourrissante et ultra-légère, la Crème d’Eau fond délicieusement sur la peau et l’infuse de son complexe hydratant unique. Vivifiante, non grasse, immédiatement absorbée, elle offre douceur et éclat aux peaux normales à mixtes tout au long de la journée. Régénère l’hydratation de la peau Cette Crème d’Eau enrichie en Eau Thermale d’Uriage aide à reconstruire la barrière cutanée pour maintenir un taux d’hydratation optimal. Optimise l’hydratation en continu de l’épiderme Permet de reformer un film de surface et de libérer progressivement les agents hydratants qu’il contient.Restaure l’effet barrière de la peau et limite sa déshydratation Agit sur la reconstruction du ciment cornéocytaire pour booster durablement l’hydratation.",https://anais.tn/produit/uriage-eau-thermale-creme-deau/,https://anais.tn/wp-content/uploads/2020/05/creme-deau.jpg,Corps
URIAGE EAU THERMALE – SOIN D’EAU CONTOUR DES YEUX,26.600 TND TTC,"Contour des yeux Soins peaux sèches, Soins peaux sensibles, Soins peaux très sèches, Soins peaux mixtes, Soins peaux irritées, Soins peaux normales à sèches. L’effet défroissant de ce Soin d’Eau diminue l’apparence des ridules de déshydratation. L’apparence des cernes est réduite tout en conférant une sensation de fraîcheur. Ce soin hydrate l’épiderme délicat du contour des yeux. Régénère l’hydratation de la peau Ce Soin d’Eau Contour des Yeux enrichi en Eau Thermale d’Uriage aide à reconstruire la barrière cutanée pour maintenir un taux d’hydratation optimal. Optimise l’hydratation en continu de l’épiderme et Réveille l’éclat du regard Permet de reformer un film de surface et de libérer progressivement les agents hydratants contenus dans le Soin d’Eau Contour des Yeux. Sa texture fraîche illumine et défatigue instantanément le contour de l’œil. Restaure l’effet barrière de la peau et limiter sa déshydratation Agit sur la reconstruction du ciment cornéocytaire pour booster durablement l’hydratation. ",https://anais.tn/produit/uriage-eau-thermale-soin-deau-contour-des-yeux/,https://anais.tn/wp-content/uploads/2020/05/contour-des-yeux.jpg,Corps
VICHY CREME DEPILATOIRE HAUTE TOLERANCE,43.600 TND TTC,"Facile à étaler grâce à sa texture onctueuse, elle élimine en douceur tous les poils. Elle peut être utilisée pour les jambes, les aisselles et le maillot. Hydratée et apaisée, votre peau est nette et douce comme jamais.",https://anais.tn/produit/vichy-creme-depilatoire-haute-tolerance/,https://anais.tn/wp-content/uploads/2020/10/vichy-creme-depilatoire-dermo-tolerance-tube-de-150ml-01-compressed.jpg,Corps
VITA CITRAL CRÈME ÉCLAIRCISSANTE MAINS ANTI-AGE,17.500 TND TTC,"Le Soin Eclaircissant Anti-Taches Vita Citral® est destiné aux mains subissant les effets de l’âge.Il préserve le capital jeunesse de la peau, assure son hydratation et sa protection dès la première application.Cette crème permet également d’estomper les taches pigmentaires de moitié en 8 semaines.",https://anais.tn/produit/vita-citral-creme-eclaircissante-mains-anti-age/,https://anais.tn/wp-content/uploads/2020/05/vita_citral_soin_anti_taches_et_anti_age_creme_eclaircissante_mains_75_ml.jpg,Corps
VITA CITRAL CRÈME MAINS HYDRATANTE SOIN VELOURS QUOTIDIEN,16.850 TND TTC,"Vitacitral Soin Velours Quotidien Crème Hydratante Mains Sèches 50 ml formule concentrée aux actifs végétaux est idéal pour hydrater et réparer les mains sèches de toute la famille.Le beurre de karité et la glycérine végétale nourrissent et hydratent la peau, l’huile de pépins de raisin préserve l’élasticité de la peau car elle est riche en oméga 6.Sa texture velours laisse un film très doux et non collant sur la peau, apportant aussi une sensation immédiate de confort. La peau est régénérée, la barrière cutanée est restaurée.",https://anais.tn/produit/vita-citral-creme-hydratante-soin-velours-quotidien/,https://anais.tn/wp-content/uploads/2020/05/Vita-Citral-Soin-Velours-100ml-340px.jpg,Corps
VITA CITRAL SOIN TR+ GEL RÉPARATEUR APAISANT MAINS ABÎMÉES GERCÉES,16.200 TND TTC,Le soin TR+ Vita Citral prend soin des mains les plus abîmées ou gercées en leur procurant une hydratation renforcée et apaise les irritations de la peau comme les tiraillements et rougeurs.Sa force réparatrice permet d’apporter un confort immédiat et durable.La peau est alors douce et les rugosités estompées.Les callosités et irritations diminuent dès 7 jours.,https://anais.tn/produit/vita-citral-soin-tr-gel-reparateur-apaisant-mains-abimees-gercees/,https://anais.tn/wp-content/uploads/2020/05/asepta-vita-citral-soin-tr-gel-tres-reparateur-100ml.jpg,Corps
VITAL PHYTOTHERA​ HUILE DE MENTHE 60ML,5.500 TND TTC,C’est une huile nourrissante pour la peau.Elle se caractérise par la réduction des désagréments qui sont dues aux ballonnements et aux flatulences des nourrissons.,https://anais.tn/produit/vital-phytothera%e2%80%8b-huile-de-menthe-60ml/,https://anais.tn/wp-content/uploads/2020/08/pediakids-huile-de-menthe.jpg,Corps
VITAL PHYTOTHERA HUILE MINCEUR 60ML,13.700 TND TTC,"Huile amincissante pour massage des zones concernées (ventre, cuisse, hanches)Prévention des vergetures",https://anais.tn/produit/vital-phytothera-huile-minceur-60ml/,https://anais.tn/wp-content/uploads/2020/08/3572-phytothera-huile-minceur-60ml-500x500-1.jpg,Corps
VITAL PHYTOVEINE GEL 90gr,18.900 TND TTC,Phytoveine pour les Jambes lourdes et aider le retour du sang veineux.,https://anais.tn/produit/vital-phytoveine-gel-90-gr/,https://anais.tn/wp-content/uploads/2020/08/vital-phytoveine-gel-90-gr.jpg,Corps
XEN PILO SLOW CORPS INHIBITEUR DE LA REPOUSSE DES POILS 70G,50.790 TND TTC,"Retarde la repousse Diminue la densité pilaire permet de s’épiler moins souvent le poil parait plus fin, plus clair, plus doux, et moins rigoureux l’incidence des poils incarnés est réduite La peau est apaisée, et hydratée",https://anais.tn/produit/xen-pilo-slow-corps-inhibiteur-de-la-repousse-des-poils-70g/,-,Corps
XEROLAN SPRAY,43.900 TND TTC,"LE NOUVEAU GESTE BARRIèRE QUI RéPARE ET APAISE LA PEAU.Irritations, brûlures superficielles, sécheresse sévère de la peau…ISISPHARMA innove en vous proposant le premier spray émollient réparateur et apaisant pour tous les types de peau sensibilisée.Une application nouvelle, simple, efficace et hygiénique spécialement conçue pour faciliter les soins de la peau fragilisée.",https://anais.tn/produit/xerolan-spray/,https://anais.tn/wp-content/uploads/2021/03/Xerolan-Nuevo-optim-compressed.jpg,Corps
