title,price,description,link,Image,categorie
ALMAFLORE HUILE DE PÉPINS DE COURGE 50ML,14.140 TND TTC,"

L’huile de pépins de courge est l’une des meilleures huiles alimentaires disponibles, et elle est une excellente source d’acides gras essentiels, d’antioxydants, de vitamines et stérols
 Elle contient des acides gras oméga-3 et oméga-6 qui sont connus pour favoriser les niveaux d’énergie, le fonctionnement du cerveau et la santé globale
 Elle contient aussi des vitamines A et C, du zinc, et d’autres oligo-éléments et vitamines qui en font un produit très bénéfique pour la santé humaine, en particulier pour les hommes souffrant de problèmes de prostate, de problèmes urinaires, troubles de la miction et d’inflammations.au

",https://anais.tn/produit/almaflore-huile-de-pepins-de-courge-50ml/,https://anais.tn/wp-content/uploads/2020/10/almaflore-huile-de-pepin-de-courge-50-ml.jpg,Nature/Bio
ALMAFLORE HUILE DE RICIN 10ML,3.850 TND TTC,"

Tonifie la fibre capillaire et favorise la repousse des cheveux.
Renforce les cils et les sourcils (plus de densité)
Hydrate et protège la fibre capillaire (effet soyeux).
Favorise la microcirculation du cuir chevelu.
Stimule la pousse et ralentit la chute.
Idéale pour les soins des cheveux fourchus.

",https://anais.tn/produit/almaflore-huile-de-ricin-10ml/,https://anais.tn/wp-content/uploads/2020/10/ALMAFLORE-HUILE-DE-RICIN-10ML.png,Nature/Bio
ALMAFLORE HUILE DE RICIN 50ML,10.950 TND TTC,"

Tonifie la fibre capillaire et favorise la repousse des cheveux
Renforce les cils et les sourcils (plus de densité)
Hydrate et protège la fibre capillaire (effet soyeux)
Favorise la microcirculation du cuir chevelu
Stimule la pousse et ralentit la chute
Idéale pour les soins des cheveux fourchus

",https://anais.tn/produit/almaflore-huile-de-ricin-50ml/,https://anais.tn/wp-content/uploads/2020/10/almaflore-huile-de-ricin-10-ml.jpg,Nature/Bio
ALMAFLORE HUILE DE ROSE DE MUSQUET 10ML,13.980 TND TTC,"

Visage:  C’est une huile antiride et régénérant
Cheveux:  tonus et brillance
Corps:  Elle convient pour tous les types de peaux, elle procure une action anti-relâchement.

",https://anais.tn/produit/almaflore-huile-de-rose-de-musquet-10ml/,https://anais.tn/wp-content/uploads/2020/10/almaflore-huile-de-rose-musquee-bio-10ml-paraboutik-parapharmacie.jpg,Nature/Bio
ALMAFLORE HUILE DE SÉSAME 10ML,3.700 TND TTC,"

Santé des cheveux: L’huile de sésame est traditionnellement utilisée pour améliorer la santé des cheveux.
 Elle peut contribuer à foncer la couleur des cheveux et peut également éliminer la perte de cheveux. 
Ses effets anti- bactériens peuvent aider à éliminer les pathogènes qui attaque votre cuir chevelu.
Santé de la peau: L’huile de sésame est riche en zinc qui est l’un des minéraux les plus importants pour votre peau.
Elle augmente l’élasticité de la peau et la rend douce, elle aide aussi à réduire l’apparence des taches de vieillesse. 

",https://anais.tn/produit/almaflore-huile-de-sesame-10ml/,https://anais.tn/wp-content/uploads/2020/10/huile-vegetale-de-sesame-10ml-bio-orient.jpg,Nature/Bio
ALMAFLORE HUILE DE SÉSAME 50ML,9.280 TND TTC,"

Santé des cheveux: L’huile de sésame est traditionnellement utilisée pour améliorer la santé des cheveux
 Elle peut contribuer à foncer la couleur des cheveux et peut également éliminer la perte de cheveux
Ses effets anti- bactériens peuvent aider à éliminer les pathogènes qui attaque votre cuir chevelu
Santé de la peau: L’huile de sésame est riche en zinc qui est l’un des minéraux les plus importants pour votre peau.
Elle augmente l’élasticité de la peau et la rend douce, elle aide aussi à réduire l’apparence des taches de vieillesse. 

",https://anais.tn/produit/almaflore-huile-de-sesame-50ml/,https://anais.tn/wp-content/uploads/2020/10/almaflore-huile-de-sesame-50-ml.jpg,Nature/Bio
ALMAFLORE HUILE ESSENTIELLE D’ EUCALYPTUS GLOBULUS 10ML,13.000 TND TTC,"

Respiratoire,
Antibactérienne, expectorante,
Décongestionnante,
Antivirale, répulsive (insecte), antifongique, désodorisante.

",https://anais.tn/produit/almaflore-huile-essentielle-d-eucalyptus-globulus-10ml/,https://anais.tn/wp-content/uploads/2020/10/anais-eucalyptus-min.jpg,Nature/Bio
ALMAFLORE HUILE ESSENTIELLE D’ARBRE À THÉ 10ML,15.195 TND TTC,"

antibactérienne puissante à large spectre d’action.
fongicide.
parasiticide.
antivirale et stimulante immunitaire.
protectrice cutanée lors des séances de radiothérapie.

",https://anais.tn/produit/almaflore-huile-essentielle-darbre-a-the-10ml/,https://anais.tn/wp-content/uploads/2020/10/anais-parapharmacie-arbre-a-the-min.jpg,Nature/Bio
ALMAFLORE HUILE ESSENTIELLE D’EUCALYPTUS CITRONNÉE 10ML,15.950 TND TTC,"

Antispasmodique efficace
Anti-inflammatoire puissante
Antalgique, apaisante cutanée
Fongicide
Hypotensive
Répulsive des moustiques

",https://anais.tn/produit/almaflore-huile-essentielle-de-eucalyptus-citronnee-10ml/,https://anais.tn/wp-content/uploads/2020/10/huile-essentielle-eucalyptus-citronne-10ml-almaflore-almaflore-huiles-serums.jpg,Nature/Bio
ALMAFLORE HUILE ESSENTIELLE D’ORANGE DOUCE 10 ML,7.950 TND TTC,"

Antidépresseur, calmante et sédative – Anti-inflammatoire – Antiseptique. Elle est très utile au niveau de la région abdominale.
 Elle agit comme un diurétique puisqu’elle est très utile pour les programmes de « detox ».
 Elle aide votre organisme à se débarrasser des excès de toxines.

",https://anais.tn/produit/almaflore-huile-essentielle-dorange-douce-10-ml/,https://anais.tn/wp-content/uploads/2020/10/unnamed-8-e1618843466978.jpg,Nature/Bio
ALMAFLORE HUILE ESSENTIELLE DE CITRON JAUNE 10ML,12.290 TND TTC,"

Antibactérienne
Antiseptique
Antivirale
Vitamine-p mimétique et fluidifiante sanguine
Tonique digestive
Carminative
Apéritive
Dépurative
Litholytique

",https://anais.tn/produit/almaflore-huile-essentielle-de-citron-jaune-10ml/,https://anais.tn/wp-content/uploads/2020/10/citron-jaune-removebg-preview-compressed.jpg,Nature/Bio
ALMAFLORE HUILE ESSENTIELLE DE CITRONNELLE 10ML,11.050 TND TTC,"

Anti-inflammatoire percutanée
Antibactérienne moyenne
Fongicide
Déodorante et antiseptique
Répulsive de moustiques

",https://anais.tn/produit/almaflore-huile-essentielle-de-citronnelle-10ml/,https://anais.tn/wp-content/uploads/2020/10/unnamed-6-e1618842228876.jpg,Nature/Bio
ALMAFLORE HUILE ESSENTIELLE DE LAVANDE FINE 10ML,23.800 TND TTC,"

 Régénérant et réparatrice
S’utilise sur les cicatrices,
Petites plaies et infections cutanées. 
Calmante et sédative,
Elle favorise le sommeil,
L’élimination des tensions nerveuses,
Des migraines et des douleurs musculaires.

",https://anais.tn/produit/almaflore-huile-essentielle-de-lavande-fine-10ml/,https://anais.tn/wp-content/uploads/2020/10/unnamed-10-e1618843914195.jpg,Nature/Bio
ALMAFLORE HUILE ESSENTIELLE DE MENTHE POIVRÉE 10ML,20.590 TND TTC,"

Anesthésique, analgésique, antiprurigineuse, anti-inflammatoire urinaire et intestinale, antibactérienne, antivirale
Cholagogue et cholérétique, tonique et stimulante
Cardiaque : hypertensive, vasoconstrictrice.

",https://anais.tn/produit/almaflore-huile-essentielle-de-menthe-poivree-10ml/,https://anais.tn/wp-content/uploads/2020/10/unnamed-9-e1618843626841.jpg,Nature/Bio
ALMAFLORE HUILE ESSENTIELLE DE ORIGAN COMPLET 10 ML,19.200 TND TTC,"

Antibactérienne majeure à large spectre d’action.
Antivirale et stimulante immunitaire.
Fongicide.
Antimycobactérienne.
Tonique générale, stimulante physique, mentale et sexuelle.

",https://anais.tn/produit/almaflore-huile-essentielle-de-origan-compact-10-ml/,https://anais.tn/wp-content/uploads/2020/10/unnamed-4-1.jpg,Nature/Bio
ALMAFLORE HUILE ESSENTIELLE DE PAMPLEMOUSSE 10ML,12.980 TND TTC,"

Antibactérienne puissante à large spectre
Fongicide
Antivirale et stimulante immunitaire
Cicatrisante
Tonique utérine et nerveuse

",https://anais.tn/produit/almaflore-huile-essentielle-de-pamplemousse-10ml/,https://anais.tn/wp-content/uploads/2020/10/unnamed-5-e1618842065637.jpg,Nature/Bio
ALMAFLORE HUILE ESSENTIELLE DE ROMARIN À CINÉOLE 10ML,17.450 TND TTC,"

Anticatarrhale, mucolytique, expectorante 
Bactéricide puissante (staphylocoque blanc, staphylocoque doré, streptocoque,…) 
Fongicide.

",https://anais.tn/produit/almaflore-huile-essentielle-de-romarin-a-cineole-10ml/,https://anais.tn/wp-content/uploads/2020/10/unnamed-3-1-e1618841255871.jpg,Nature/Bio
ALMAFLORE HUILE ESSENTIELLE DE THYM 10ML,24.950 TND TTC,"

Anti-infectieuse majeure à large spectre d’action.

Antimicrobienne, antifongique, antivirale.

Fluidifiante, expectorante.

Tonique générale, Respiratoire.

",https://anais.tn/produit/almaflore-huile-essentielle-de-thym-10ml/,https://anais.tn/wp-content/uploads/2020/10/unnamed-7-e1618842833650.jpg,Nature/Bio
ALMAFLORE HUILE ESSENTIELLE DE YLANG YLANG 10ML,30.590 TND TTC,"

Cette huile est tonifiante et relaxante à la fois.
Elle est très connue pour ses actions contre le stress, la nervosité et l’angoisse .
Elle calme aussi les frustrations et prédispose à l’harmonie.
Elle peut aussi vous accompagner lors de la lecture d’un bon livre que lors de vos moments de relaxation et de détente .

",https://anais.tn/produit/almaflore-huile-essentielle-de-ylang-ylang-10ml/,https://anais.tn/wp-content/uploads/2020/10/unnamed-2-2-e1618840619559.jpg,Nature/Bio
ALMAFLORE RELAX FLORE HUILE DE MASSAGE RELAXANT 100ML,19.950 TND TTC,"

Un massage à l’Huile relaxante à la Lavande en fin de journée ou en période de stress a une action apaisante et favorise l’harmonie entre le corps et l’esprit. 
Utilisée le soir, elle facilite la détente propice à l’endormissement.

",https://anais.tn/produit/almaflore-relaxflore-huile-de-massage-relaxant-100ml/,https://anais.tn/wp-content/uploads/2020/10/almaflore-relaxflore-huile-de-massage-relaxant.jpg,Nature/Bio
ALMAFLORE SÉRUM ANTI VERGETURES 30ML,42.550 TND TTC,"

Prévient l’apparition des vergetures, favorise la réduction des vergeture déjà installées et améliore l’élasticité de la peau.
 Ce soin raffermissant inédit à la prodigieuse capacité de tonifier la peau de l’intérieur grâce aux actifs ultra innovants de rose musquée qui gonflent les cellulites de l’épiderme et booste la réparation tissulaire.
La peau est rapidement densifiée et lissée, la silhouette est ferme et redessinée.

",https://anais.tn/produit/almaflore-serum-anti-vergetures-30ml/,-,Nature/Bio
BIO ORIENT BAIN D’HUILES CHEVEUX 90ML,18.690 TND TTC,"

Bio orient bain de huiles forme une synergie de 10 huiles naturelles réputées pour leur efficacité exceptionnelle sur les cheveux.
 Cette huile de soin pour cheveux de bio orient s’utilise en bain d’huile, en friction ou en soin sans rinçage sur les pointes.

",https://anais.tn/produit/bio-orient-bain-dhuiles-cheveux-90ml/,https://anais.tn/wp-content/uploads/2020/07/soin-pour-cheveux-90ml-bio-orient.jpg,Nature/Bio
BIO ORIENT HUILE D’ABRICOT 10ML,3.350 TND TTC,"

Illuminatrice, apporte un véritable coup d’éclat à la peau .
Régénérante et revitalisante, lutte efficacement contre les effets du vieillissement. 
Tonifiante, assouplit et régénère les peaux les plus sèches.
 Emolliente, nourrit la peau, la rend plus douce et la protège de la déshydratation.

",https://anais.tn/produit/bio-orient-huile-dabricot-10ml/,https://anais.tn/wp-content/uploads/2020/05/huile-dabricot-e1589807582986.jpg,Nature/Bio
BIO ORIENT HUILE D’AIL 10ML,3.690 TND TTC,"

Vermifuge,Antibiotique naturel,Action antiseptique,Antifongique et antiparasitaire,Action insecticide et larvicide,Antioxydant Protège le système cardiovasculaire,Limite l’agrégation plaquettaire et la coagulation sanguine,Augmente le bon cholestérol et diminue le mauvais cholestérol,Hypoglycémiante Réduit le taux de triglycérides dans le sang. 
Régule la tension artérielle.

",https://anais.tn/produit/bio-orient-huile-dali-10ml/,https://anais.tn/wp-content/uploads/2020/05/huile-dail.jpg,Nature/Bio
BIO ORIENT HUILE D’AIL 90ML,16.950 TND TTC,"

Vermifuge,Antibiotique naturel,Action antiseptique, Antifongique et antiparasitaire,Action insecticide et larvicide Antioxydant Protège le système cardiovasculaire,Limite l’agrégation plaquettaire et la coagulation sanguine. 
Augmente le bon cholestérol et diminue le mauvais cholestérol Hypoglycémiante Réduit le taux de triglycérides dans le sang.
 Régule la tension artérielle.

",https://anais.tn/produit/bio-orient-huile-dail-90ml/,https://anais.tn/wp-content/uploads/2020/05/huile-dail.jpg,Nature/Bio
BIO ORIENT HUILE D’ALOE  VERA 10ML,4.100 TND TTC,"

Nourrit les cheveux. 
Redonne vitalité aux cheveux secs et cassants.
 Améliore la brillance et la souplesse des cheveux Nourrit et adoucit la peauIllumine la peau Favorise la cicatrisation et la régénération de la peau.
 Assouplissant Anti âge .

",https://anais.tn/produit/bio-orient-huile-daloe-10ml/,https://anais.tn/wp-content/uploads/2020/05/huile-daloe-vera.jpg,Nature/Bio
BIO ORIENT HUILE D’ALOE VERA 90ML,16.950 TND TTC,"

Nourrit les cheveux.
 Redonne vitalité aux cheveux secs et cassants.
 Améliore la brillance et la souplesse des cheveux Nourrit et adoucit la peauIllumine la peau Favorise la cicatrisation et la régénération de la peau. 
Assouplissant Anti âge. 

",https://anais.tn/produit/bio-orient-huile-daloe-vera-90ml/,https://anais.tn/wp-content/uploads/2020/05/huile-daloe-vera.jpg,Nature/Bio
BIO ORIENT HUILE D’AMANDE AMÈRE 10ML,3.950 TND TTC,"

Soins de la peau Anti rides Anti taches.
 Sédatif pour les douleurs des gencives Apaise les eczémas et les brûlures Utilisée dans les cas d’hémorroïde.

",https://anais.tn/produit/bio-orient-huile-damande-amere-10ml/,https://anais.tn/wp-content/uploads/2020/05/huile-damande-amere.jpg,Nature/Bio
BIO ORIENT HUILE D’AMANDE AMÈRE 90ML,16.900 TND TTC,"

Soins de la peau Anti rides.
.Anti taches Sédatif pour les douleurs des gencives Apaise les eczémas et les brûlures.
.Utilisée dans les cas d’hémorroïd.

",https://anais.tn/produit/bio-orient-huile-damande-amere-90ml/,https://anais.tn/wp-content/uploads/2020/05/huile-damande-amere.jpg,Nature/Bio
BIO ORIENT HUILE D’AMANDE DOUCE 10ML,3.600 TND TTC,"

Très douce, très agréable à appliquer. 
Emolliente, nourrit la peau et la protège du dessèchement.
 Assouplissante et fortifiante, active la réparation de la peau.
 Apaisante, calme les démangeaisons et les irritations.
 Prévient l’apparition des vergetures. 
Prévient la déshydratation des cheveux et élimine les pellicules. 

",https://anais.tn/produit/bio-orient-huile-damande-douce-10ml/,https://anais.tn/wp-content/uploads/2020/05/huile-damande-douce-biologique.jpg,Nature/Bio
BIO ORIENT HUILE D’AMANDE DOUCE 90ML,18.290 TND TTC,"

Très douce, très agréable à appliquer.
 Emolliente, nourrit la peau et la protège du dessèchement.
 Assouplissante et fortifiante, active la réparation de la peau. 
Apaisante, calme les démangeaisons et les irritations.
 Prévient l’apparition des vergetures. 
Prévient la déshydratation des cheveux et élimine les pellicules. 

",https://anais.tn/produit/bio-orient-huile-damande-douce-90ml/,https://anais.tn/wp-content/uploads/2020/05/huile-damande-douce-biologique.jpg,Nature/Bio
BIO ORIENT HUILE D’ARGAN 10ML,5.900 TND TTC,"

Raffermissante et assouplissante. 
Adoucit et tonifie la peau,Antioxydante, lutte contre les signes de l’âge,Nourrissante et cicatrisante, favorise la disparition des brûlures et des traces d’acné,Protectrice, limite les effets des agressions extérieures et protège la peau des UV. 
Fortifie les ongles cassants et abîmés.

",https://anais.tn/produit/bio-orient-huile-dargan-10ml/,https://anais.tn/wp-content/uploads/2020/05/huile-d-argan-biologique.jpg,Nature/Bio
BIO ORIENT HUILE D’ARGAN BIOLOGIQUE 90ML,31.900 TND TTC,"

Raffermissante et assouplissante.
 Adoucit et tonifie la peau,Antioxydante, lutte contre les signes de l’âge,Nourrissante et cicatrisante, favorise la disparition des brûlures et des traces d’acné.
 Protectrice, limite les effets des agressions extérieures et protège la peau des UV. 
Fortifie les ongles cassants et abîmés.

",https://anais.tn/produit/bio-orient-huile-dargan-biologique-90ml/,https://anais.tn/wp-content/uploads/2020/05/huile-d-argan-biologique.jpg,Nature/Bio
BIO ORIENT HUILE D’AVOCAT 10ML,5.500 TND TTC,"

Assouplissante ,Protectrice ,Redonne élasticité et confort à la peau.
Régénérant et restructurant, agit contre le vieillissement cutané.
Protège la peau en profondeur, Cicatrisante et calmante. 
Soins de beauté de protection et réparation du visage pour peaux sensibles.
Anti-rides pour peaux sèches et matures. 
Mains gercées et les crevasses.
Soins préventifs et curatifs anti-vergetures .

",https://anais.tn/produit/bio-orient-huile-davocat-10ml/,https://anais.tn/wp-content/uploads/2020/05/huile-d-avocat.png,Nature/Bio
BIO ORIENT HUILE D’AVOCAT 90ML,19.550 TND TTC,"

Assouplissante, Protectrice, Redonne élasticité et confort à la peau.
Régénérant et restructurant, agit contre le vieillissement cutané,
Protège la peau en profondeur, Cicatrisante et calmante. 
Soins de beauté de protection et réparation du visage pour peaux sensibles.
Anti-rides pour peaux sèches et matures. 
Mains gercées et les crevasses.
Soins préventifs et curatifs anti-vergetures .

",https://anais.tn/produit/bio-orient-huile-davocat-90ml/,https://anais.tn/wp-content/uploads/2020/05/huile-d-avocat.png,Nature/Bio
BIO ORIENT HUILE D’ORTIE 10ML,3.690 TND TTC,"

Fortifiant capillaire naturel ,Anti chute des cheveux ,Anti pellicules.
 Régule le sébum pour les cheveux gras ,Renforce les ongles cassants ,Lutte contre les inflammations et les irritations, Tonifie et raffermit la peau,Régénérant et vitalisant Anti acnéique.

",https://anais.tn/produit/bio-orienthuile-dortie-10ml/,https://anais.tn/wp-content/uploads/2020/05/huile-dortie.jpg,Nature/Bio
BIO ORIENT HUILE D’ORTIE 90ML,16.950 TND TTC,"

Fortifiant capillaire naturel ,Anti chute des cheveux ,Anti pellicules Régule le sébum pour les cheveux gras ,Renforce les ongles cassants ,Lutte contre les inflammations et les irritations, Tonifie et raffermit la peau,Régénérant et vitalisant Anti acnéique.

",https://anais.tn/produit/bio-orient-huile-dortie-90ml/,https://anais.tn/wp-content/uploads/2020/05/huile-dortie.jpg,Nature/Bio
BIO ORIENT HUILE DE BOURRACHE 10ML,7.390 TND TTC,"

Soins anti rides Base de massages pour le corps .
Soins apaisants et réparateurs peaux irritées, sèches, fragile.
Soins réparateur pour les vergetures.
Régénérantes et réparatrices : idéale pour prolonger et entretenir la jeunesse de la peau.
 Calmante et apaisante des peaux sensibles et irritées.
 Assouplissante : redonne élasticité et tonicité à la peau.

",https://anais.tn/produit/bio-orient-huile-de-bourrache-10ml/,https://anais.tn/wp-content/uploads/2020/05/huile-de-bourrache.jpg,Nature/Bio
BIO ORIENT HUILE DE CAROTTE  10ML,3.850 TND TTC,"

Apporte bonne mine à la peau.
Favorise le bronzage et permet à la peau de garder un joli hâle uniforme après une exposition au soleil.
Riche en antioxydants : prévient la peau des signes du vieillissement.
Assouplissant : maintient la structure élastique de la peau. 
Huiles bronzantes pour le corps.
Après soleil pour hydrater la peau et conserver un jolie hâle.
Prévention des signes du vieillissement cutané , soins de jour pour le visage.

",https://anais.tn/produit/bio-orient-huile-de-carotte-10ml/,https://anais.tn/wp-content/uploads/2020/05/huile-de-carotte.jpg,Nature/Bio
BIO ORIENT HUILE DE CAROTTE 90ML,14.750 TND TTC,"

Apporte bonne mine à la peau.
Favorise le bronzage et permet à la peau de garder un joli hâle uniforme après une exposition au soleil.
Riche en antioxydants : prévient la peau des signes du vieillissement.
Assouplissant : maintient la structure élastique de la peau .
Huiles bronzantes pour le corps.
Après soleil pour hydrater la peau et conserver un jolie hâle.
Prévention des signes du vieillissement cutané , soins de jour pour le visage.

",https://anais.tn/produit/bio-orient-huile-de-carotte-90ml/,https://anais.tn/wp-content/uploads/2020/05/huile-de-carotte.jpg,Nature/Bio
BIO ORIENT HUILE DE CHARDON MARIE 10ML,4.490 TND TTC,"

Renforce et tonifie le cuir chevelu. 
Prévient la chute des cheveux. 
Hépato-protectrice, permet une guérison plus rapide des hépatites et des cirrhoses en favorisant la reconstruction du foie. 

",https://anais.tn/produit/bio-orient-huile-de-chardon-marie-10ml/,https://anais.tn/wp-content/uploads/2020/05/huile-de-chardon-marie.jpg,Nature/Bio
BIO ORIENT HUILE DE CHARDON MARIE 90ML,37.900 TND TTC,"

Renforce et tonifie le cuir chevelu. 
Prévient la chute des cheveux.
 Hépato-protectrice, permet une guérison plus rapide des hépatites et des cirrhoses en favorisant la reconstruction du foie. 

",https://anais.tn/produit/bio-orient-huile-de-chardon-marie-90ml/,https://anais.tn/wp-content/uploads/2020/05/huile-de-chardon-marie.jpg,Nature/Bio
BIO ORIENT HUILE DE CRESSON 10ML,3.350 TND TTC,"

Contribue à limiter le développement du cancers, plus particulièrement le cancer des poumons.
 Limite les dégénérescences maculaire, la cataracte et la rétinite pigmentaire. 
Protège du stress oxydatif. 
Favorise la pousse des cheveux et ralentisse la chute des cheveux. 

",https://anais.tn/produit/bio-orient-huile-de-cresson-10ml/,https://anais.tn/wp-content/uploads/2020/05/huile-de-cresson.jpg,Nature/Bio
BIO ORIENT HUILE DE CRESSON 90ML,24.950 TND TTC,"

Contribue à limiter le développement du cancers, plus particulièrement le cancer des poumons.
 Limite les dégénérescences maculaire, la cataracte et la rétinite pigmentaire. 
Protège du stress oxydatif.
 Favorise la pousse des cheveux et ralentisse la chute des cheveux. 

",https://anais.tn/produit/bio-orient-huile-de-cresson-90ml/,https://anais.tn/wp-content/uploads/2020/05/huile-de-cresson.jpg,Nature/Bio
BIO ORIENT HUILE DE FENUGREC 10ML,7.500 TND TTC,"

Lutte contre les états de maigreur. 
Fortifie le métabolisme des personnes anorexiques, anémiques ou déprimées. 
Stimule les contractions utérines et la lactation. 
Possède des vertus antidiabétiques et anti cholesterolemiantes Anti-ulcère gastrique Hypoglycémiante Anti-inflammatoire externe .

",https://anais.tn/produit/bio-orient-huile-de-fenugrec-10ml/,https://anais.tn/wp-content/uploads/2020/05/huile-de-fenugrec.jpg,Nature/Bio
BIO ORIENT HUILE DE FENUGREC 90ML,27.500 TND TTC,"

Lutte contre les états de maigreur.
 Fortifie le métabolisme des personnes anorexiques, anémiques ou déprimées. 
Stimule les contractions utérines et la lactation.
 Possède des vertus antidiabétiques et anticholesterolemiantes.
 Anti-ulcère gastrique Hypoglycémiante.
 Anti-inflammatoire externe.

",https://anais.tn/produit/bio-orient-huile-de-fenugrec-90ml/,https://anais.tn/wp-content/uploads/2020/05/huile-de-fenugrec.jpg,Nature/Bio
BIO ORIENT HUILE DE GERMES DE BLÉ 10ML,6.500 TND TTC,"

Anti-âge.
 Nourrissante et très émolliente.
Régénérant, protectrice et réparatrice. 
Redonne élasticité et confort à la peau. 
Favorise l’élimination des cellules mortes de l’épiderme.
Protège la peau en profondeur. 
Raffermit les tissus cutanés. 
Protection grand froid pour les mains.
 Prévention et soin des engelures, crevasses .
Prévention et soins des vergetures .

",https://anais.tn/produit/bio-orient-huile-de-germes-de-ble-10ml/,https://anais.tn/wp-content/uploads/2020/05/huile-de-germes-de-ble-10ml90ml.png,Nature/Bio
BIO ORIENT HUILE DE GERMES DE BLÉ 90ML,25.250 TND TTC,"

Anti-âge. 
Nourrissante et très émolliente.
 Régénérant, protectrice et réparatrice.
 Redonne élasticité et confort à la peau. 
Favorise l’élimination des cellules mortes de l’épiderme.
Protège la peau en profondeur.
 Raffermit les tissus cutanés.
 Protection grand froid pour les mains. 
Prévention et soin des engelures, crevasses .
Prévention et soins des vergetures.

",https://anais.tn/produit/bio-orienthuile-de-germes-de-ble-90ml/,https://anais.tn/wp-content/uploads/2020/05/huile-de-germes-de-ble-10ml90ml.png,Nature/Bio
BIO ORIENT HUILE DE JOJOBA 10ML,3.950 TND TTC,"

Nourrissante Calmante et cicatrisante.
 Protectrice, assouplissante et adoucissante. 
Maintient la souplesse et l’élasticité de la peau Rééquilibre les cheveux gras en normalisant la production de sébum. 
Redonne vitalité aux cheveux secs et cassants . 
Améliore leur brillance et leur souplesse. 
Enraye leur chute.

",https://anais.tn/produit/bio-orient-huile-de-jojoba-10ml/,https://anais.tn/wp-content/uploads/2020/05/huile-de-jojoba-biologique.jpg,Nature/Bio
BIO ORIENT HUILE DE JOJOBA 90ML,25.200 TND TTC,"

Nourrissante Calmante et cicatrisante.
 Protectrice, assouplissante et adoucissante.
 Maintient la souplesse et l’élasticité de la peau Rééquilibre les cheveux gras en normalisant la production de sébum.
 Redonne vitalité aux cheveux secs et cassants .
 Améliore leur brillance et leur souplesse. 
Enraye leur chute.

",https://anais.tn/produit/bio-orient-huile-de-jojoba-90ml/,https://anais.tn/wp-content/uploads/2020/05/huile-de-jojoba-biologique.jpg,Nature/Bio
BIO ORIENT HUILE DE LENTISQUE 10ML,3.650 TND TTC,"

Varices et jambes lourdes,Congestions et stases veineuses, Hémorroïdes externes et internes, trombophlébite, escarres Troubles cardio-vasculaires,Endocardite rhumatismale, Aérophagie, aérocolie, ulcère gastrique, colite spasmodique, diabète,Sinusite (décongestionnant)Prostatite, congestions et adénomes prostatiques également utilisée pour les douleurs dentaires ou les maladies gastriques. 

",https://anais.tn/produit/bio-orient-huile-de-lentisque-10ml/,https://anais.tn/wp-content/uploads/2020/05/huile-de-lentisque.jpg,Nature/Bio
BIO ORIENT HUILE DE LENTISQUE 90ML,20.250 TND TTC,"

Varices et jambes lourdes,Congestions et stases veineuses Hémorroïdes externes et internes, trombophlébite, escarres Troubles cardio-vasculaires,Endocardite rhumatismale, Aérophagie, aérocolie, ulcère gastrique, colite spasmodique, diabète,Sinusite (décongestionnant)Prostatite, congestions et adénomes prostatiques,également utilisée pour les douleurs dentaires ou les maladies gastriques.

",https://anais.tn/produit/bio-orient-huile-de-lentisque-90ml/,https://anais.tn/wp-content/uploads/2020/05/huile-de-lentisque.jpg,Nature/Bio
BIO ORIENT HUILE DE LIN 10ML,3.490 TND TTC,"

Assouplissante et régénérante, répare les peaux sèches. 
Rééquilibre les peaux acnéiques. 
Traite les brûlures et les engelures cutanées .
Contribue à la cicatrisation des plaies.
En massage, soulage les douleurs arthritiques.
Par voie orale, favorise l’équilibre hormonal et stimule le système immunitaire. 

",https://anais.tn/produit/bio-orient-huile-de-lin-10ml/,https://anais.tn/wp-content/uploads/2020/05/huile-de-lin.jpg,Nature/Bio
BIO ORIENT HUILE DE LIN 90ML,11.400 TND TTC,"

Assouplissante et régénérante, répare les peaux sèches.
 Rééquilibre les peaux acnéiques.
Traite les brûlures et les engelures cutanées.
 Contribue à la cicatrisation des plaies.
En massage, soulage les douleurs arthritiques.
Par voie orale, favorise l’équilibre hormonal et stimule le système immunitaire.

",https://anais.tn/produit/bio-orient-huile-de-lin-90ml/,https://anais.tn/wp-content/uploads/2020/05/huile-de-lin.jpg,Nature/Bio
BIO ORIENT HUILE DE MOUTARDE BIOLOGIQUE 10ML,3.890 TND TTC,"

Anti-inflammatoire, soulage les torticolis et autres inflammations.
 Décontracte les muscles des sportifs.
 Aide à la croissance des cheveux en stimulant le cuir chevelu et limite l’apparition des pellicules.
 Raffermit et réchauffe.

",https://anais.tn/produit/bio-orient-huile-de-moutarde-biologique-10ml/,https://anais.tn/wp-content/uploads/2020/05/huile-de-moutarde-biologique.jpg,Nature/Bio
BIO ORIENT HUILE DE MOUTARDE BIOLOGIQUE 90ML,31.190 TND TTC,"

Anti-inflammatoire, soulage les torticolis et autres inflammations.
 Décontracte les muscles des sportifs. 
Aide à la croissance des cheveux en stimulant le cuir chevelu et limite l’apparition des pellicules. 
Raffermit et réchauffe.

",https://anais.tn/produit/bio-orienthuile-de-moutarde-biologique-90ml/,https://anais.tn/wp-content/uploads/2020/05/huile-de-moutarde-biologique.jpg,Nature/Bio
